Incident_ID,Month,Day,Year,Date,School,Victims_Killed,Victims_Wounded,Number_Victims,Shooter_Killed,Source,Number_News,Media_Attention,Reliability,Quarter,City,State,School_Level,Location,Location_Type,During_Classes,Time_Period,First_Shot,Duration_min,Summary,Narrative,Situation,Targets,Accomplice,Accomplice_Narrative,Hostages,Barricade,Officer_Involved,Bullied,Domestic_Violence,Gang_Related,Active_Shooter_FBI,Shots_Fired,LAT,LNG
20171211NCHIH,12,11,2017,12/11/17,High Point Central High School,0,0,0,0,http://www.hpenews.com/free/shot-fired-at-central-high-school-no-one-injured/article_574ce5ba-dea8-11e7-b849-5ffd746bf19a.html,5,Regional,2,Winter,High Point,NC,High,Cafeteria,Inside School Building,Yes,Afternoon Classes,2:08 PM,1,Gang-related shooting near cafeteria,"A shot was fired near the cafeteria. No one was hurt, school went on lockdown. The suspect fled but was arrested. A second juvenile, current but suspended student, was also arrested in relation to the shooting. Gang-related.",Escalation of Dispute,Victims Targeted,,,No,No,No,No,No,Yes,No,1,35.95795,-80.0231
20171209ILCHC,12,9,2017,12/9/17,Champaign Central High School,0,3,3,0,https://www.news-gazette.com/news/update-potential-fight-might-have-sparked-gunfire/article_644ff6c6-f9f5-5327-b078-630facba2e9b.html,,,4,Winter,Champaign,IL,High,Parking Lot,Outside on School Property,No,Sport Event,9:20 PM,1,Shots fired during fight after basketball game,"15YOF, 17YOF, and 18YOF were shot during fight outside of high school basketball game. Unknown shooter fled the scene.",Escalation of Dispute,Both,,,No,No,No,No,No,No,No,,40.116831,-88.253534
20171207NMAZA,12,7,2017,12/7/17,Aztec High School,2,0,2,1,https://lasvegassun.com/news/2021/apr/23/2017-campus-shooting-las-vegas-school-safety-event/ https://www.cnn.com/2017/12/08/us/aztec-high-school-shooting-william-atchison/index.html https://www.fbi.gov/file-repository/active-shooter-incidents-2000-2017.pdf,100,National,5,Winter,Aztec,NM,High,Classroom,Inside School Building,Yes,Morning Classes,8:04 AM,6,Planned mass shooting attack by former student,"21-year-old former student pretended to be a student to gain entry into the building. School employees saw him with a handgun and called for a lockdown. Shooter fatally shot two students, then fired shots through the wall of the school office before fatally shooting himself. Shooter was investigated by the FBI and made extensive online posts and searches about school shootings. Shooter had attempted to buy a semi-automatic rifle. Shooter had created an video game map of the school that he used to practice prior to the attack and discussed the shooting online with other mass shooters.",Indiscriminate Shooting,Random Shooting,No,,No,No,No,Yes,No,No,Yes,82,36.820644,-107.990379
20171130VASAV,11,30,2017,11/30/17,Salem High School,0,0,0,1,https://wtkr.com/2017/12/01/police-salem-hs-student-died-from-self-inflicted-gunshot-wound/ .  https://wtkr.com/2017/12/01/school-mourns-after-teen-shot-himself-in-school-bathroom/ https://www.wavy.com/news/salem-high-school-on-lockdown-due-to-student-with-medical-emergency/1078260255,,,3,Fall,Virginia Beach,VA,High,Inside School Building,Inside School Building,Yes,School Start,8:10 AM,1,Student commit suicide in school,Student commit suicide inside school. Details unknown.,Suicide/Attempted,Victims Targeted,No,,No,No,No,No,No,No,No,1,36.782203,-76.144101
20171129OHBAL,11,29,2017,11/29/17,Bath High School,0,0,0,0,https://www.limaohio.com/news/273390/lima-man-arrested-after-gun-goes-off-accidentally-at-bath-high-school,,,2,Fall,Lima,OH,High,Gym,Inside School Building,No,Evening,7:00 PM,1,Gun discharged in man's pocket while at basketball referees' meeting,Gun discharged in 49YOM pocket while attending basketball referees meeting. No injuries. Arrested and charged with possession of firearm at school.,Accidental,Neither,No,,No,No,No,No,No,No,No,1,40.77288,-84.052087
20171128CABOS,11,28,2017,11/28/17,Booksin Elementary School,0,0,0,0,http://www.ktvu.com/news/suspect-arrested-after-bullets-fired-at-booksin-elementary-in-san-jose  https://www.nbcbayarea.com/news/local/Arrest-Shooting-Booksin-Elementary-School-San-Jose-Police-460768833.html,,,3,Fall,San Jose,CA,Elementary,Beside Building,Outside on School Property,No,Night,4:00 AM,1,Shot school security cameras,Shooter shot two school security cameras. Later arrested at his home. Unknown motive.,Intentional Property Damage,NA,,,No,No,No,N/A,N/A,No,No,,37.288218,-121.905659
20171123COMAD,11,23,2017,11/23/17,Manual High School,0,3,3,0,https://www.denverpost.com/2017/11/23/shooting-near-manual-high-school-denver/,,,2,Fall,Denver,CO,High,Parking Lot,Outside on School Property,No,Not a School Day,12:06 PM,1,Three gunman fired multiple shots at 3 victims inside of car in school parking lot,"Three unknown gunman fired multiple shots at 3 victims (woman and two boys) inside of a car parked in the school parking lot. Unknown suspects. Police said shooting was gang related.
 *Thanksgiving day and school was not in session",Escalation of Dispute,,Yes,Three gunmen,No,No,No,No,No,Yes,No,>10,39.756307,-104.967099
20171117TNNOJ,11,17,2017,11/17/17,North Side High School,0,0,0,0,https://www.wbbjtv.com/2017/11/18/shots-fired-north-side-high-school-school-placed-brief-lockdown/,,,2,Fall,Jackson,TN,High,Parking Lot,Outside on School Property,No,Evening,9:30 PM,1,"Shots fired in parking lot of school, school locked down, no injuries or suspect",Multiple shots were fired in the parking lot of the school by an unknown gunman. No injuries or suspects.,Escalation of Dispute,,Unknown,,No,No,No,No,No,,No,<10,35.692266,-88.828252
20171114FLLAM,11,14,2017,11/14/17,Lake Minneola High School,0,0,0,1,https://www.wftv.com/news/local/deputies-student-shoots-himself-at-lake-minneola-high-school-no-active-shooter/647283326  http://www.orlandosentinel.com/news/breaking-news/os-lake-minneola-student-shoots-self-20171114-story.html  http://www.orlandosentinel.com/news/lake/os-lake-minneola-suicide-seth-sutherland-note-20171116-story.html,,,3,Fall,Minneola,FL,High,Parking Lot,Outside on School Property,Yes,Morning Classes,,1,Suicide outside of school building,"17 year old student shot/killed himself outside on school property near the bus loop during planned school fire drill. Student left note that he was depressed. Also left message on SnapChat ""Rest in peace [expletive] all of you who contributed to this."" Was know to suffer from depression for past 4 years - came to a breaking point. left a two-page suicide note at home before going to school.",Suicide/Attempted,Victims Targeted,No,,No,No,No,No,No,No,No,1,28.580784,-81.720549
20171114CARAR,11,14,2017,11/14/17,Rancho Tehama Elementary School,0,18,18,1,https://www.cbsnews.com/news/california-shooting-gunman-kevin-janson-neal-threatened-victim-son-neighbor/ https://www.fbi.gov/file-repository/active-shooter-incidents-2000-2017.pdf.  https://www.usatoday.com/story/news/nation-now/2017/11/14/rancho-tehama-california-mass-killing/863246001/,100,National,5,Fall,Rancho Tehama Reserve,CA,Elementary,Beside Building,Outside on School Property,Yes,Morning Classes,7:50 AM,,Man on methamphetamine was denied entry to school and fired shots at the building wounding 5 students,"Owned several firearms, showed declining mental health prior to shooting spree across 8 different crime scenes. Went on random shooting spree after killing neighbors who he was in a dispute with over methamphetamine. Went to school because he knew neighbor's grandson went there - wasn't able to gain access to school due to it being on lockdown. Crashed vehicle through school fence and fired rounds at the buildings. Shooter eventually killed himself. FBI Study: On November 14, 2017, at 7:53 a.m., Kevin Janson Neal, 44, armed with a rifle and two handguns, began shooting at his neighbors, the first in a series of shootings occurring in Rancho Tehama Reserve, Tehama County, California. After killing three neighbors, he stole a car and began firing randomly at vehicles and pedestrians as he drove around the community. After deliberately bumping into another car, the shooter fired into the car and wounded the driver and three passengers. The shooter then drove into the gate of a nearby elementary school. He was prevented from entering the school due to a lockdown, so he fired at the windows and doors of the building, wounding five children. Upon fleeing the school, the shooter continued to shoot at people as he drove around Rancho Tehama Reserve. Law enforcement pursued the shooter; they rammed his vehicle, forced him off the road, and exchanged gunfire. The shooter’s wife’s body was later discovered at the shooter’s home; the shooter apparently had shot and killed her the previous day. In total, five people were killed; 14 were wounded, eight from gunshot injuries (including one student) and six from shrapnel injuries (including four students). He shooter committed suicide after being shot and wounded by law enforcement during the pursuit.",Indiscriminate Shooting,Random Shooting,No,,No,No,No,No,No,No,Yes,100,40.018593,-122.39306
20171110GALAM,11,10,2017,11/10/17,Lakeview Academy,0,0,0,0,http://www.unionrecorder.com/news/update-gun-discharges-in-third-grader-s-book-bag/article_12323ddc-c65b-11e7-a275-f77a9d106f20.html,,,2,Fall,Milledgeville,GA,Elementary,Classroom,Inside School Building,Yes,Morning Classes,8:30 AM,1,Gun in backpack discharged when student got book out,Gun in backpack of 8YOM student discharged striking wall when he got a book out. Gun was stolen in a residential burglary. Both parents and student denied any knowledge that the gun was in the backpack. No injuries.,Accidental,Neither,No,,No,No,No,No,No,No,No,1,33.09032,-83.264325
20171109GABEC,11,9,2017,11/9/17,Benjamin Banneker High School,0,2,2,0,http://www.fox5atlanta.com/news/two-students-accidentally-shot-at-banneker-high-school-according-to-principal#/,11,National,2,Fall,College Park,GA,High,Classroom,Inside School Building,Yes,Afternoon Classes,3:25 PM,1,Accidental discharge while showing off gun in classroom,A small caliber hand gun accidentally discharged in a 10th grade classroom. The gun was found in a box in a student's bag. One female student was shot in the ankle and the same bullet grazed another student. One student is to be charged with one count of possession of a weapon and one count of a weapon on campus. Two others are to be charged with reckless conduct because of their contact with the weapon.,Accidental,Neither,No,,No,No,No,No,No,No,No,1,33.590608,-84.519562
20171103MIPAL,11,3,2017,11/3/17,Pattengill Academy,0,1,1,0,https://rumble.com/v3x6k9-documents-reveal-what-police-think-happened-outside-pattengill-academy.html,5,Regional,2,Fall,Lansing,MI,Middle,Parking Lot,Outside on School Property,Yes,Dismissal,4:30 PM,1,Accidental discharge handling gun in school parking lot,"The victim was sitting in a parked black SUV in front of the school, along with the shooter who was the driver, waiting for another student.The shooter reached to pick up the gun, which he had allegedly bought the day before, from under his seat in order to put it away to safety but accidentally shot the girl in the face, non-lethally. He drove her to the hospital and his car was found there. Police released an alert about him and the shooter turned himself in on the following Sunday.",Accidental,Neither,,,No,No,No,No,No,,No,1,42.742209,-84.521746
20171027NYPRU,10,27,2017,10/27/17,Proctor High School,0,0,0,0,https://www.wktv.com/content/news/453482573.html,,,4,Fall,Utica,NY,High,Parking Lot (Bus),Outside on School Property,Yes,Dismissal,2:30 PM,1,"Shots fired a person in school parking lot, missed and struck occupied school bus",Multiple shots fired from street next to the school at an individual in the school parking lot. Shots missed and struck a school bus with 20 students inside. Police were on the scene for a seperate fight. School was not locked down during the incident. Shooter in vehicle fled.,Drive-by Shooting,Victims Targeted,,,No,No,No,No,No,No,No,,43.082372,-75.214648
20171020OHSTT,10,20,2017,10/20/17,Start High School,0,0,0,0,https://www.wtol.com/article/text/news/police-shots-fired-in-parking-lot-area-of-start-high-school/512-4f7360d6-2e3f-434a-a6e6-0067351b41f4,,,3,Fall,Toledo,OH,High,Parking Lot,Outside on School Property,No,Sport Event,9:30 PM,1,Shots fired in parking lot during football game,Police officer heard shots fired in the parking lot of the high school during a football game. Officer observed a suspect riding away on a bicycle. No victims. No arrest made.,Escalation of Dispute,,No,,No,No,No,No,No,,No,<10,41.699181,-83.591333
20171014NCKEK,10,14,2017,10/14/17,Kernersville Elementary School,0,0,0,0,https://www.journalnow.com/news/crime/man-charged-after-gun-fired-at-kernersville-youth-football-game/article_18fb0bef-80e1-530a-bc1f-b6b61ce4d8fd.html,,,3,Fall,Kernersville,NC,Elementary,Football Field/Track,Outside on School Property,No,Sport Event,11:00 AM,1,Shot fired by parent during struggle with police officer during youth football game,Police were called for an irate parent at a youth football game. Parent (22YOM) pulled a gun and fired during the struggle with a police officer. Arrested and charged with multiple felonies. No injuries.,Escalation of Dispute,Victims Targeted,No,,No,No,No,No,No,No,No,1,36.126477,-80.079962
20171012NCCHC,10,12,2017,10/12/17,Charlotte School Bus,0,0,0,0,https://newsmaven.io/charlottealerts/news/video-drug-dispute-erupts-into-shootout-at-gas-station-school-bus-gets-hit-ffkja5HUBEKh-yZn1VMiVQ,,,5,Fall,Charlotte,NC,,School Bus,School Bus,Yes,School Start,7:30 AM,1,Bus with students struck by shots fired during drug dispute,Bus with 19 students was struck by bullet fired during dispute between two adult men at a gas station. 30YOM and 37YOM each fired shots at each other.,Escalation of Dispute,Random Shooting,No,,No,No,No,No,No,No,No,5-10,35.225393,-80.845026
20170930PAPUC,9,30,2017,9/30/17,Purchase Line Elementary School,0,1,1,0,https://triblive.com/local/regional/12794212-74/woman-shoots-boyfriend-in-indiana-county-school-parking-lot,,,2,Fall,Commodore,PA,Elementary,Parking Lot,Outside on School Property,No,Night,11:00 PM,1,"Domestic, shot boyfriend in parking lot - claimed it was accidental","Shooter and victim were driving at night when they became involved in an argument. After they pulled over and into school parking lot, shooter (female) got out of vehicle, pulled out .380 from her pocket and shot into the car striking her boyfriend (victim) in the leg - shooter was later arrested at her house, which she shared with victim. Shooter later claimed it was accidental.",Domestic w/ Targeted Victim,Victims Targeted,No,,No,No,No,No,Yes,No,No,1,40.735113,-78.912284
20170929MOLEL,9,29,2017,9/29/17,Lees Summit North High School,0,0,0,1,https://fox4kc.com/2017/09/29/lees-summit-north-high-school-dismissing-students-early-due-to-an-incident/,,,2,Fall,Lees Summit,MO,High,Inside School Building,Inside School Building,Yes,Morning Classes,8:45 AM,1,Female student shot herself inside the school,Teenage female student fired one shot killing herself on the second floor of the high school. School was locked down and then dismissed.,Suicide/Attempted,Victims Targeted,No,,No,No,No,No,No,No,No,1,38.928846,-94.377877
20170929CASUL,9,29,2017,9/29/17,Sun Valley High School,0,5,5,0,http://abc7.com/5-injured-in-bb-gun-shooting-at-sun-valley-high-school/2469755/,,,2,Fall,Los Angeles,CA,High,Off School Property,Off School Property,Yes,Dismissal,3:29 PM,,5 shot outside of school by BB fired from apartment building across the street,3 students and 2 adults were transported to the hospital after being shot by BBs fired from an apartment across the street. No shooter identified.,Unknown,,,,No,No,No,No,No,No,No,,34.235766,-118.397107
20170928KYSOL,9,28,2017,9/28/17,Southern Middle School,0,0,0,0,https://www.lexingtonky.gov/news/10-26-2017/two-men-wanted-connection-shooting-outside-middle-school; https://www.wkyt.com/content/news/Lexington-Police-respond-to-shooting-at-Southern-Middle-School--448589843.html,,,4,Fall,Lexington,KY,Middle,Football Field/Track,Outside on School Property,No,Sport Event,7:30 PM,1,Escalation of ongoing feud,"Two men kidnapped a women and forced her to set up a meeting with a mutual acquaintance at the middle school. Upon arrival, a gun battle ensued in which one of the kidnappers was shot in the leg. The victim later sought medical attention at the local hospital and was detained by police for questioning. Although the shooting was not related to the sporting event, the students at the game were brought inside the school building and the school was placed on lockdown.",Escalation of Dispute,,,,No,No,No,No,No,No,No,,37.978994,-84.512185
20170920ILMAM,9,20,2017,9/20/17,Mattoon High School,0,1,1,0,"https://www.cnn.com/2017/09/22/us/illinois-teacher-hero/index.html
https://www.dailyeasternnews.com/2020/09/21/community-still-dealing-with-mattoon-high-school-shooting-3-years-later/ http://www.chicagotribune.com/news/local/breaking/ct-teen-evaluation-mattoon-school-shooting-20180216-story.html https://foxillinois.com/news/local/1-year-since-matton-high-school-shooting https://wrex.com/category/2018/10/11/high-school-shooting-suspect-sentence-to-juvenile-prison/",11,National,4,Fall,Mattoon,IL,High,Cafeteria,Inside School Building,Yes,Lunch,11:30 AM,1,Shooting in school cafeteria,"Shooter drew weapon and attempted to fire at a girl in the cafeteria. Teacher grabbed his arm as he fired and the bullet struck another male student near her. Victim was random. Shooter was suspended in the past for getting in a fight with another girl who he claimed bullied him; Shooter planned to shoot that girl but she didn't show up so he decided to shoot at another. Parents made prior reports to school regarding son being bullied. Defense considering insanity plea. Shooter is in intensive mental health treatment program while awaiting trial, may be tried as an adult. No murder charge due to victim not being targeted.",Indiscriminate Shooting,Both,No,,No,No,No,Yes,Yes,No,Yes,,39.474405,-88.386955
20170913WAFRR,9,13,2017,9/13/17,Freeman High School,1,3,4,0,"https://www.spokesman.com/stories/2022/aug/19/the-true-cost-of-evil-freeman-high-school-shooter-/
https://www.spokesman.com/stories/2021/mar/31/trial-for-accused-freeman-school-shooter-moved-to-/ https://www.cbsnews.com/news/freeman-high-school-shooting-suspect-said-he-was-bullied-police-documents-say/ http://www.spokesman.com/stories/2017/sep/18/search-warrant-shows-accused-killer-caleb-sharpe-m/ https://www.wpxi.com/news/judge-school-shooting-suspect-comments-are-admissible/753945642 https://www.fbi.gov/file-repository/active-shooter-incidents-2000-2017.pdf https://www.kxly.com/news/defense-issues-at-birth-may-have-led-to-brain-damage-in-freeman-school-shooter/1095763943 https://madison.com/news/national/judge-teen-charged-in-school-shooting-to-be-tried-as/article_907de2bb-92ad-59e0-a197-974630b40933.html https://komonews.com/news/local/teen-pleads-not-guilty-to-washington-school-shootings",100,National,5,Fall,Rockford,WA,High,Hallway,Inside School Building,Yes,Morning Classes,10:00 AM,1,Bullied at school,"""Killed student who bullied him, fired 3 random shots down hallway that wounded other students, shooter stopped when he was confronted by janitor; told police he wanted to teach classmates a lesson; targeted classmate told him """"I knew you were going to shoot up the school when he pulled out the rifle, AR15 jammed and fired only with handgun, obsessed with school shooting, made multiple youtube videos about school shootings. Drew X's over the faces of his targets in the yearbook. Had written a plan about the shooting that was found by another student and turned over to school officials - shooter was suspended as a result but allowed to return to the school. brought notes earlier in the school year, saying he was going to do """"something stupid"""" and might get killed or jailed"""". After his arrest, he told investigators that he was fascinated with school shootings and that he flipped a coin over whether or not to bring a gun to school and open fire. Investigators found evidence of possible pre-planning, though, including a diagram of the second floor of the school. FBI Study: On September 13, 2017, at 10:00 a.m., Caleb Sharpe, 15, armed with a rifle and a pistol, allegedly began shooting at Freeman High School in Rockford, Washington, where he was a student. One student was killed; three students were wounded. A school employee confronted the shooter, ordered him to the ground, and held him there until law enforcement arrived and took him into custody. ""
",Indiscriminate Shooting,Both,No,,No,No,No,Yes,No,No,Yes,,47.519877,-117.196502
20170908OHCOC,9,8,2017,9/8/17,Columbus Scioto 6-12,0,0,0,0,http://www.dispatch.com/news/20170912/counselor-describes-how-he-defused-columbus-scioto-school-shooter,11,National,2,Fall,Columbus,OH,6-12,Hallway,Inside School Building,Yes,Morning Classes,8:33 AM,,Shooting by emotionally disturbed student,"A student in a school for emotionally and behaviorally disturbed students opened fire in the school building, no one was hurt. The shooter was engaged by the school counselor, who managed to convince the shooter to surrender the gun. The two had met earlier that day to discuss the shooter's mood. The counselor came out with the shooter and told the police that the gun was in a cabinet. The school was for emotionally disturbed students.",Psychosis,Neither,No,,No,No,No,,,No,Yes,,39.901436,-82.996656
20170908ARNON,9,8,2017,9/8/17,North Little Rock High School,0,1,1,0,https://www.thv11.com/article/news/local/after-shooting-north-little-rock-high-to-increase-security-at-football-games/473815136,,,2,Fall,North Little Rock,AR,High,Parking Lot,Outside on School Property,No,Sport Event,,1,Teen shot in parking lot during football game,Teen non-student shot in the parking lot of the school during a football game. Multiple rounds were fired. Suspect unknown. Motive unknown.,Escalation of Dispute,Victims Targeted,Unknown,,No,No,No,No,No,,No,,34.776128,-92.268282
20170831CAARS,8,31,2017,8/31/17,Arroyo Valley High School,0,0,0,0,https://www.sbsun.com/2017/09/01/shooting-cuts-arroyo-valley-high-school-football-game-short/,,,3,Summer,San Bernardino,CA,High,Football Field/Track,Outside on School Property,No,Sport Event,9:00 PM,1,Shooting at football stadium following a fight inside,"Group of young men were escorted out of the stadium after a fight inside. Once outside, 12 shots were fired from the fenceline of the stadium. Shooter fled in a vehicle. Remainder of game was suspended.",Escalation of Dispute,Victims Targeted,Yes,Multiple men involved in fight,No,No,No,No,No,No,No,12,34.118531,-117.327455
20170817GALIL,8,17,2017,8/17/17,Lithia Spring High,0,0,0,0,https://www.ajc.com/news/crime--law/veteran-lithia-springs-high-teacher-shoots-self-school-classes-canceled/ySkZFldVAcQEqaXTYrihbK/,,,2,Summer,Lithia Springs,GA,High,Classroom,Inside School Building,Yes,School Start,7:15 AM,1,Teacher attempted suicide inside school during school day,Teacher attempted suicide when school opened but before classes started. Students were not present during the shooting.,Suicide/Attempted,Victims Targeted,No,,No,No,No,No,No,No,No,1,33.755375,-84.658024
20170813NYHUH,8,13,2017,8/13/17,Hudson County School Bus,0,2,2,0,https://www.news10.com/news/hudson-man-indicted-in-a-four-year-police-investigation-of-shooting/ https://wnyt.com/columbia-county-ny-news/kevrone-lee-accused-of-shooting-at-school-bus-in-2017-columbia-county/6216222/,2,Local,4,Summer,Hudson,NY,,School Bus,School Bus,,,,1,2 children shot on school bus,Adult male fired multiple shots on the street striking two children on a school bus and another adult. Arrested 4 years later and charged with 6 counts of attempted murder.,,Both,No,,No,No,No,No,No,,No,,42.252724,-73.787481
20170801GABAV,8,1,2017,8/1/17,Bazemore-Hyder Stadium (Valdosta High School),0,1,1,0,https://www.wctv.tv/content/news/Shots-fired-during-Valdosta-Highs-Midnight-Madness-practice-437798503.html,,,3,Summer,Valdosta,GA,High,Football Field/Track,Outside on School Property,No,Sport Event,12:45 AM,1,Female students shot during high school football practice,"Female student was shot in the neck when shots were fired during a dispute outside of the ""Midnight Madness"" first football practice for Valdosta High School. 5 shell casings were recovered outside the stadium. Additional evidence was found in the street. After the shooting, the remainder of the practice was canceled.",Escalation of Dispute,Both,,,No,No,No,No,No,No,No,5,30.845907,-83.283882
20170721UTSPS,7,21,2017,7/21/17,Spanish Fork High School,0,1,1,1,https://fox13now.com/2017/07/21/19-year-old-shoots-teen-at-spanish-fork-high-before-taking-own-life/,,,2,Summer,Spanish Fork,UT,High,Parking Lot,Outside on School Property,No,Night,2:30 AM,1,"Shots fired during shooting in school parking lot, killed himself when confronted by police","Shooter and victim meet in school parking lot to fight. While still inside the car, shooter pulled a gun on the victim. During a struggle for the gun, victim was shot in the arm. Victim and witnesses then fled. Shooter fired at them several times before fleeing the scene. Police later found and stopped the vehicle with shooter inside. The shooter then killed himself.",Escalation of Dispute,Victims Targeted,Yes,Shooter was passenger in vehicle,No,No,No,No,No,No,No,>5,40.111111,-111.660818
20170719WIHIM,7,19,2017,7/19/17,Hickman Academy Preparatory School,0,1,1,0,https://fox6now.com/2017/07/19/police-32-year-old-shot-multiple-times-inside-school-gym-in-milwaukee-during-basketball-game/,,,2,Summer,Milwaukee,WI,High,Gym,Inside School Building,No,Sport Event,9:00 PM,1,Shot multiple times inside the school gym during basketball game,Fight between two men. One left and came back with a handgun. 32YOM was shot multiple times inside the school gym during a basketball game by an unknown shooter who fled the scene.,Escalation of Dispute,Victims Targeted,,,No,No,No,No,No,No,No,<10,43.089639,-87.992615
20170622SCWIF,6,22,2017,6/22/17,Wilson High School,0,0,0,0,https://www.wbtw.com/news/1-arrested-hospitalized-after-accidental-shooting-at-wilson-high-school/868539676,,,2,Summer,Florence,SC,High,Parking Lot,Outside on School Property,Yes,School Start,8:00 AM,1,Shot self in foot in car in parking lot,Group of students were inside a vehicle in the parking lot. One accidentally fired a handgun striking himself in the foot.,Accidental,Neither,Yes,Multiple students in car,No,No,No,No,No,No,No,1,34.21957,-79.731579
20170616ILWAC,6,16,2017,6/16/17,Warren Elementary School,0,2,2,0,https://chicago.suntimes.com/crime/2-boys-man-charged-with-warren-elementary-school-shooting/,11,National,2,Summer,Chicago,IL,Elementary,Field (General),Outside on School Property,Yes,After School,1:51 PM,1,Suspected gang attack on 2 former students; Victims were not the targets,2 former students tried to get into the end-of-the-year picnic next to the school. They were recognized and stopped by security guards. A black Jeep approached and shots were fired at the former students who ran toward the picnic and drew the gunfire to the students. 2 girls were accidentally shot and wounded. Police pulled over the stolen vehicle 10 minutes later and arrested the suspects.,Drive-by Shooting,Both,,,No,No,No,No,No,Yes,No,,41.726922,-87.575184
20170526OKMCT,5,26,2017,5/26/17,McLain High School,0,1,1,0,https://www.fox23.com/news/tulsa-police-respond-to-reports-of-shots-fired-at-mcclain-high-school/436311154,,,3,Spring,Tulsa,OK,High,Football Field/Track,Outside on School Property,No,Sport Event,,1,Student shot another student during a football game inside the stadium,Student shot another student in the head during a football game. 6 campus police officers and 2 Tulsa PD officers were assigned to the game. Shooter was arrested after an extensive search.,Escalation of Dispute,Victims Targeted,No,,No,No,No,,No,,No,<10,36.22499,-95.974045
20170524NEMCO,5,24,2017,5/24/17,McMillan Middle School,1,0,1,0,https://www.3newsnow.com/news/local-news/one-man-injured-in-north-omaha-shooting https://www.msn.com/en-us/news/crime/omaha-man-sentenced-in-2017-shooting-death-outside-school/ar-AAzRQTw,,,3,Spring,Omaha,NE,Middle,Parking Lot,Outside on School Property,No,Evening,8:00 PM,1,Shot in chest in school parking lot during robbery,21YOM shot in the parking lot during a robbery by a 51 YOM,Illegal Activity,Victims Targeted,,,No,No,No,No,No,No,No,,41.318196,-95.970139
20170524ALGRG,5,24,2017,5/24/17,Greensboro High School,0,0,0,0,http://abc3340.com/news/local/greensboro-hs-student-in-police-custody-after-shooting-at-another-student,5,Local,2,Spring,Greensboro,AL,High,Front of School,Outside on School Property,Yes,Morning Classes,11:30 AM,1,Shot fired during argument outside of school,"2 students (both minors) were arguing at the school bus stop in front of the school. One of them fired the gun at the other student but missed. A 3rd student tackled the shooter and a teacher helped retrieve the gun. No one was hurt, the shooter was arrested.",Escalation of Dispute,Victims Targeted,No,,No,No,No,,,No,No,1,32.70779,-87.588257
20170523TXKEK,5,23,2017,5/23/17,Kirbyville High School,0,0,0,1,http://www.ktre.com/story/35506610/kirbyville-high-school-principal-resigns-then-shoots-kills-self-in-parking-lot,,,4,Spring,Kirbyville,TX,High,Parking Lot,Outside on School Property,No,After School,4:00 PM,1,Principal resigned and shot self in parking lot,"Principal resigned, walked out to parking lot, and shot self in vehicle.",Suicide/Attempted,Victims Targeted,No,,No,No,No,No,No,No,No,1,30.649013,-93.896326
20170515LAMOL,5,15,2017,5/15/17,Moss Bluff Elementary School,0,1,1,0,http://www.americanpress.com/news/local/year-old-shot-at-moss-bluff-school/article_bf746d62-ee60-11e7-ad5c-7b6da485d0a4.html,5,Local,2,Spring,Lake Charles,LA,Elementary,Inside School Building,Inside School Building,Yes,Morning Classes,7:50 AM,1,Accidental discharge when gun fell out of backpack,A student brought the gun in a backpack. The gun fell out and another student picked it up. The gun was accidentally discharged and hit a 3rd student in the stomach. The father and brother of the child who brought the gun were charged with negligence.,Accidental,Neither,No,,No,No,No,No,No,No,No,1,30.29966,-93.2032
20170415ORMEP,4,15,2017,4/15/17,Menlo Park Elementary School,1,0,1,0,https://www.kptv.com/news/crime-stoppers-2017-deadly-shooting-near-menlo-park-elementary-school-remains-unsolved/article_c6c7f520-9dfd-11eb-90de-33d857869811.html,1,Local,3,Spring,Portland,OR,Elementary,Field (General),Outside on School Property,No,Not a School Day,12:42 PM,1,Man shot and killed on the recreation field of the school,A 38-year-old man was shot and killed at the entrance to the recreational field at the elementary school. 3 suspects fled the scene. Identify of the suspects is unknown. No arrests made. Motive unknown.,,Victims Targeted,Yes,3 suspects fled,No,No,No,No,No,,No,,45.525337,-122.529963
20170415OKBOT,4,15,2017,4/15/17,Booker T. Washington High School,0,1,1,0,https://www.tulsaworld.com/homepagelatest/man-shot-in-chest-at-booker-t-washington-high-school/article_f6b588e9-926b-5c04-a9c5-aee4dc5c7ee8.html,,,2,Spring,Tulsa,OK,High,Parking Lot,Outside on School Property,No,Not a School Day,9:05 PM,1,Man shot in parking lot following basketball game for unknown reason,52YOM shot and killed in parking lot of school following alumni basketball game. No shooter or motive known.,Escalation of Dispute,,Unknown,,No,No,No,No,No,,No,,36.188308,-95.970677
20170410CANOS,4,10,2017,4/10/17,North Park Elementary School,1,2,3,1,https://www.cnn.com/2017/04/10/us/san-bernardino-school-shooting/index.html,11,National,2,Spring,San Bernardino,CA,Elementary,Classroom,Inside School Building,Yes,Morning Classes,10:30 AM,1,"Killed teacher (estranged wife) and then shot self in school classroom, two student struck","Murder-suicide of estranged wife who was teacher. Shooter walked into the classroom armed with a large caliber revolver and opened fire without saying anything, two students hit by rounds who were behind the teacher; previous dropped charge for brandishing a firearm, assault, and 2 restraining orders from other women. Wife talked to her family about her concerns about his behavior; relationship problems and a short marriage.",Murder/Suicide,Both,No,,No,No,No,No,Yes,No,No,,34.179206,-117.301804
